user_id,age,weight_kg,height_cm,workout_duration_min,workout_type,calories_burned,avg_heart_rate,sleep_hours,steps,active_minutes,resting_heart_rate,vo2_max,stress_level,hydration_liters,recovery_score
2006,24,58.1,175.2,100,Cardio,128,166,8.6,13593,30,65,49.7,4,2.53,86.5
2007,59,98.3,187.2,88,Cardio,422,126,5.6,15196,121,59,49.0,3,2.29,93.9
2008,59,60.3,175.2,99,Strength,412,108,6.0,4109,158,49,36.3,6,1.17,94.0
2009,53,87.1,153.4,34,Yoga,683,173,5.1,3320,134,49,34.5,9,3.24,55.7
2010,37,77.3,186.2,61,Cardio,369,84,8.3,16714,37,69,34.4,4,1.54,83.3
2011,21,94.2,190.3,53,Strength,394,165,6.8,17987,90,68,58.6,9,3.8,79.1
2012,24,77.7,164.5,67,Cardio,322,75,6.7,6417,91,81,50.8,3,2.19,93.1
2013,18,76.7,183.2,102,Cardio,174,144,7.6,5699,55,75,47.6,6,2.87,51.0
2014,59,59.8,171.3,27,Cardio,201,72,4.9,19116,53,78,39.7,5,3.45,84.4
2015,30,58.3,194.5,29,Yoga,631,111,9.4,15668,98,58,43.0,9,1.54,65.4
2016,39,95.8,192.3,24,HIIT,272,167,6.8,8562,162,71,32.7,6,2.62,63.7
2017,38,66.4,176.3,67,Yoga,103,95,6.2,15647,127,48,59.9,2,1.71,42.1
2018,39,68.6,184.6,45,Strength,578,131,4.8,18359,129,67,52.7,4,2.53,97.7
2019,45,88.0,194.2,105,HIIT,494,103,5.0,16202,72,82,48.6,5,2.74,80.5
2020,26,66.9,174.8,42,Strength,266,142,9.5,10796,86,49,47.6,9,1.51,75.4
2021,43,97.6,165.7,81,Cardio,399,106,6.7,3722,97,71,45.1,1,2.74,55.1
2022,26,86.9,187.7,32,HIIT,217,139,8.3,12596,149,58,37.7,9,2.36,79.5
2023,32,79.9,161.0,28,Strength,611,135,4.5,16536,87,51,36.8,1,2.57,96.7
2024,27,94.0,169.4,39,Cardio,274,79,7.9,13674,73,62,46.5,1,3.71,49.8
2025,41,52.5,193.3,111,Strength,258,77,9.5,17647,168,76,32.1,4,2.45,99.0
2026,59,62.9,186.2,76,Strength,483,113,5.8,4812,13,46,32.2,6,2.43,65.6
2027,25,73.3,170.2,43,Yoga,326,71,7.5,11773,92,64,46.8,2,2.41,98.7
2028,41,61.3,160.7,52,Cardio,137,171,9.6,4278,15,73,57.6,1,2.87,78.0
2029,33,87.2,167.8,39,Yoga,562,84,8.3,17454,100,70,57.4,4,2.1,59.4
2030,43,96.0,164.2,79,HIIT,530,119,4.4,4350,31,82,30.3,8,3.4,62.5
2031,44,71.2,158.8,67,Cardio,203,175,6.3,5623,154,45,33.2,6,1.86,57.4
2032,54,67.1,187.2,83,Yoga,292,134,4.5,8530,38,49,47.5,5,1.9,60.1
2033,21,98.1,162.6,49,Yoga,349,145,9.2,19098,154,58,55.5,1,2.77,78.8
2034,41,72.2,172.7,92,HIIT,112,175,7.7,17987,11,69,58.6,3,1.78,41.0
2035,36,74.5,169.3,36,Strength,666,169,9.7,2924,41,53,55.8,7,1.27,98.1
2036,53,67.6,199.1,119,Strength,696,93,4.1,6529,159,74,50.3,3,1.62,86.1
2037,56,95.5,169.6,33,Strength,654,72,6.5,14270,112,63,36.0,5,3.74,96.5
2038,27,78.4,154.0,38,HIIT,487,169,4.6,4815,141,84,32.2,6,1.03,83.1
2039,42,88.1,154.5,90,Yoga,170,97,6.1,6578,175,52,31.4,9,1.4,68.9
2040,35,90.6,179.5,78,Cardio,670,71,5.0,6462,126,60,48.4,3,3.27,51.4
2041,36,67.1,180.0,86,HIIT,537,162,6.0,2888,150,52,31.1,6,3.94,71.0
2042,53,71.7,170.9,116,Strength,143,95,8.9,15642,70,67,52.2,2,3.06,82.7
2043,27,92.4,171.6,63,Strength,371,87,5.0,3723,73,53,51.4,9,3.77,91.3
2044,50,68.2,152.7,51,Cardio,113,150,6.8,19642,86,76,32.4,9,3.57,59.4
2045,22,89.7,175.8,30,HIIT,470,98,9.5,10602,42,81,57.2,7,2.44,70.6
2046,52,97.0,175.2,21,Strength,211,136,10.0,13386,107,78,45.7,9,2.0,77.2
2047,51,81.2,157.5,109,HIIT,478,102,5.5,4613,175,62,57.1,4,2.9,75.3
2048,50,87.1,155.2,87,Yoga,413,163,9.6,12004,135,59,57.0,1,2.6,43.1
2049,38,90.3,156.2,36,HIIT,514,150,5.6,17980,166,59,35.9,1,1.08,69.0
2050,34,92.3,155.1,100,Yoga,584,174,6.5,14098,70,73,41.4,2,3.87,88.5
2051,39,69.8,180.5,111,Cardio,268,90,9.3,2677,41,67,34.0,3,2.71,88.1
2052,54,52.6,159.8,113,Yoga,345,61,8.7,13102,148,67,53.2,2,3.62,70.4
2053,32,70.1,162.6,59,Yoga,365,176,9.1,9730,27,45,45.1,4,3.2,97.1
2054,52,83.7,158.7,106,Cardio,342,141,8.8,12443,54,66,57.9,8,2.02,89.6
2055,45,72.5,197.9,65,Strength,399,149,5.4,5004,30,51,36.2,3,3.7,84.2
2056,24,87.4,192.7,107,Cardio,426,176,7.4,17402,21,76,50.7,4,3.37,70.9
2057,49,67.8,161.5,112,HIIT,629,101,6.3,10986,112,72,59.7,2,2.29,75.4
2058,28,81.7,166.4,23,Cardio,694,90,6.8,2728,29,76,50.0,1,3.52,53.4
2059,27,59.3,160.5,57,HIIT,441,120,4.9,16173,16,77,32.1,8,1.81,71.9
2060,26,87.5,174.6,82,Strength,653,161,5.9,16841,100,57,47.7,7,3.01,71.6
2061,31,77.3,151.0,48,HIIT,348,115,9.1,2190,139,72,35.4,2,1.34,52.2
2062,30,60.2,183.6,38,Cardio,479,145,9.4,16089,52,53,30.9,8,3.6,97.1
2063,42,64.6,176.2,110,Cardio,631,159,7.7,12188,106,47,40.0,3,3.19,54.7
2064,19,87.4,194.9,48,Strength,480,142,7.0,12299,30,61,38.0,7,1.46,46.3
2065,52,74.1,158.2,119,Cardio,141,73,8.3,15690,38,78,53.7,1,1.06,68.0
2066,24,60.8,190.2,54,Strength,444,73,7.7,15740,41,76,41.2,3,2.17,81.2
2067,38,98.4,189.6,89,Strength,698,173,9.9,12301,85,53,52.0,9,3.03,51.7
2068,35,85.8,156.4,42,Cardio,360,88,5.1,8039,112,45,30.5,4,1.85,51.0
2069,20,97.9,169.9,65,Yoga,405,140,6.7,8445,122,64,30.4,1,3.92,55.7
2070,59,71.4,158.5,63,HIIT,339,109,9.5,10829,113,49,30.9,6,3.8,58.2
2071,56,73.8,162.7,67,Yoga,412,109,9.5,6045,140,84,36.6,1,2.79,54.8
2072,58,94.9,163.2,71,Strength,540,122,7.0,7624,48,65,41.2,1,1.95,68.2
2073,28,76.3,177.8,27,HIIT,232,160,4.8,13011,60,49,48.2,2,3.69,41.1
2074,56,85.4,170.6,74,Yoga,150,132,8.9,8834,125,48,59.6,3,3.41,45.3
2075,41,62.6,197.4,85,Cardio,491,124,7.5,11033,17,52,40.6,2,1.26,83.8
2076,36,72.3,156.3,96,Yoga,622,127,8.6,5247,119,69,31.7,8,2.43,64.7
2077,21,56.2,198.7,59,HIIT,607,130,6.8,19600,55,51,35.8,6,3.94,61.6
2078,43,60.3,161.5,104,HIIT,453,70,5.2,9980,15,81,56.9,1,2.36,40.6
2079,55,50.0,188.6,50,HIIT,494,73,4.1,7586,121,76,51.0,6,3.8,57.9
2080,59,52.0,166.9,67,HIIT,195,165,7.4,9940,67,61,53.7,1,3.93,89.3
2081,49,98.9,157.2,119,Yoga,205,142,5.0,11449,178,72,33.7,9,2.16,60.4
2082,56,62.1,192.9,80,Cardio,612,163,5.1,9979,131,50,34.0,3,3.89,97.8
2083,53,83.2,165.4,71,Cardio,657,62,6.6,3514,124,80,33.4,1,1.41,63.4
2084,57,92.0,182.9,57,HIIT,341,67,6.7,14738,63,46,55.7,1,1.48,67.8
2085,54,77.5,178.3,110,Cardio,587,152,5.6,4883,85,75,36.3,2,1.83,88.1
2086,50,57.7,173.6,55,Yoga,614,173,4.8,5826,178,45,49.3,6,2.4,99.0
2087,53,86.4,174.8,106,Cardio,160,160,9.7,14567,57,47,45.5,1,1.54,62.3
2088,20,80.0,186.6,74,Strength,515,175,4.8,6339,79,57,46.3,7,2.02,47.2
2089,26,86.6,154.4,104,Cardio,393,102,6.1,2674,164,75,35.9,4,1.31,71.4
2090,25,88.5,183.4,32,HIIT,401,68,5.8,17426,56,73,49.1,7,2.29,75.5
2091,50,98.8,194.8,56,Cardio,269,78,9.2,18486,126,77,31.3,4,3.48,97.6
2092,23,78.7,152.9,66,Cardio,140,71,6.5,12549,32,54,59.8,4,2.79,64.8
2093,58,67.1,157.0,109,Cardio,330,86,4.7,5993,151,82,30.8,4,3.43,45.4
2094,56,82.4,185.8,90,Cardio,508,160,4.1,14219,70,53,31.5,8,1.41,79.1
2095,21,53.4,171.9,41,Strength,396,171,8.3,5708,135,45,39.7,2,2.2,41.3
2096,30,94.9,170.2,58,Yoga,554,117,8.3,3495,85,81,54.9,8,1.12,65.5
2097,19,56.0,156.8,106,HIIT,156,84,6.5,5392,162,76,37.7,1,2.11,64.6
2098,22,66.4,175.3,77,HIIT,339,104,4.8,13698,74,77,44.2,7,2.84,55.3
2099,44,90.8,156.3,49,Cardio,697,161,6.2,9537,105,46,30.5,7,2.71,97.9
2100,49,79.9,173.8,37,Yoga,275,107,7.5,4785,161,46,32.4,6,1.18,64.2
2101,38,69.7,188.2,37,Cardio,162,109,8.2,7588,115,49,48.2,4,1.19,93.7
2102,25,73.7,162.9,93,Strength,650,140,4.5,6802,138,54,35.8,5,1.92,70.9
2103,55,92.7,174.0,58,Yoga,237,103,7.3,17211,48,82,50.8,1,3.31,89.2
2104,25,67.0,199.6,113,Yoga,553,118,5.7,6891,53,81,53.6,2,1.06,67.1
2105,20,93.5,184.3,45,Yoga,548,92,7.7,14760,114,46,55.5,7,2.85,99.5
2106,20,54.4,192.1,90,Yoga,325,162,7.9,5525,103,84,34.0,2,1.55,78.4
2107,39,88.8,170.7,26,Cardio,542,137,9.5,6777,142,69,43.7,8,3.83,49.4
2108,23,92.4,188.4,88,Strength,305,87,6.5,6189,132,82,58.4,7,2.29,40.4
2109,19,59.1,152.0,84,Yoga,126,77,7.2,15023,133,81,53.2,8,1.14,95.7
2110,40,71.5,156.1,65,HIIT,556,114,5.6,12649,118,62,33.5,4,3.14,81.2
2111,19,58.3,160.2,37,HIIT,206,92,5.7,15877,81,71,45.1,1,2.45,46.4
2112,55,85.3,170.1,32,Strength,543,175,4.3,3150,74,64,57.7,7,3.64,84.6
2113,34,76.8,192.3,44,HIIT,135,165,5.7,16301,88,78,43.2,1,2.96,53.6
2114,52,81.8,167.3,27,Cardio,696,74,4.4,6137,97,52,55.1,7,3.08,88.6
2115,51,59.8,182.7,93,Cardio,254,120,9.8,3510,152,48,44.9,9,3.3,76.6
2116,40,60.6,185.5,51,Strength,268,70,7.7,15982,15,74,33.2,5,2.26,47.4
2117,47,52.1,179.3,36,Yoga,371,95,5.0,5915,75,80,34.4,2,3.38,44.3
2118,25,66.1,167.9,98,HIIT,646,74,4.7,16734,78,53,31.4,1,1.15,68.0
2119,39,78.0,178.9,98,HIIT,519,112,6.2,12957,124,56,35.9,8,3.3,96.2
2120,53,92.9,167.1,67,Strength,283,121,5.8,5938,176,58,56.8,4,2.91,73.9
2121,22,83.3,154.2,82,Strength,336,107,5.7,3073,114,79,49.5,8,2.7,85.5
2122,30,71.8,199.6,59,HIIT,608,153,6.8,4192,107,50,52.2,2,1.95,68.2
2123,46,97.7,156.4,103,Yoga,540,74,9.5,10207,105,67,48.6,3,1.34,63.0
2124,48,86.0,153.6,34,Strength,221,122,7.4,9383,166,48,41.6,3,2.94,89.3
2125,33,96.5,193.9,118,Cardio,516,172,7.1,7171,55,45,36.5,4,2.42,67.8
2126,59,76.4,165.1,25,HIIT,634,146,8.8,10298,131,53,57.8,9,1.65,48.5
2127,47,62.9,182.5,113,Strength,474,102,4.0,8480,40,53,45.4,9,1.13,56.5
2128,33,52.6,166.5,82,Strength,674,109,5.2,14658,161,59,44.4,5,2.62,73.7
2129,29,86.3,169.6,27,Strength,425,119,7.0,4857,128,68,59.9,7,1.38,64.2
2130,34,56.1,163.1,114,HIIT,579,171,8.2,6349,135,52,41.5,9,3.79,62.0
2131,33,65.1,167.2,51,Cardio,249,118,6.9,3428,152,72,55.6,1,1.45,80.1
2132,29,76.6,170.5,64,Cardio,691,74,5.0,8723,157,61,55.9,2,1.1,78.2
2133,25,78.2,186.0,71,HIIT,589,88,9.6,16010,141,79,37.0,6,1.79,58.8
2134,37,80.0,175.6,98,Strength,252,134,6.0,17718,136,75,32.8,3,1.52,61.6
2135,20,58.3,197.2,101,HIIT,116,168,8.7,16809,117,48,59.3,7,3.37,85.1
2136,33,69.0,152.1,32,HIIT,650,141,9.3,15272,147,58,42.8,5,1.87,95.3
2137,47,80.9,175.2,43,Strength,447,99,6.1,13828,50,69,30.1,8,1.74,59.5
2138,40,98.5,179.2,59,HIIT,558,90,9.1,13663,62,84,45.0,1,3.98,57.5
2139,45,86.4,196.0,33,Yoga,301,132,8.3,9856,96,51,48.6,9,1.45,55.9
2140,57,96.1,152.5,111,Cardio,522,145,9.4,13223,130,75,53.3,6,1.25,48.5
2141,22,88.1,178.7,94,Yoga,379,70,5.5,8645,85,79,58.3,5,1.92,62.6
2142,37,79.6,192.7,89,Yoga,521,140,9.6,4921,57,82,57.5,8,2.22,71.0
2143,57,59.6,162.1,81,Yoga,699,156,4.4,10166,152,64,58.2,4,3.28,72.2
2144,18,83.3,193.8,108,HIIT,564,121,8.8,14637,144,60,31.0,9,3.87,81.5
2145,47,81.2,151.0,80,Strength,454,134,6.6,15766,81,66,51.4,5,3.29,43.2
2146,38,80.1,186.6,20,HIIT,681,162,5.1,2878,13,80,36.8,1,3.18,73.7
2147,37,74.5,196.7,108,Cardio,477,67,4.5,12704,133,63,35.6,8,3.97,55.3
2148,23,76.4,182.9,85,HIIT,223,110,6.3,10502,80,46,54.0,9,3.3,54.3
2149,39,66.7,172.0,51,HIIT,179,116,6.3,17266,135,48,42.5,5,1.42,87.4
2150,35,76.0,152.2,32,HIIT,656,63,5.4,17300,68,78,57.5,5,2.38,49.2
2151,25,59.9,196.0,52,HIIT,332,95,5.3,3321,118,51,31.3,6,2.51,59.7
2152,56,90.3,173.5,51,Yoga,579,78,6.4,13588,50,58,54.1,9,1.91,78.3
2153,49,59.3,151.4,75,Strength,253,83,6.5,17046,39,76,34.1,5,1.49,78.6
2154,50,54.2,184.5,43,Cardio,508,100,6.7,12806,132,61,35.3,2,3.14,42.9
2155,33,71.8,174.1,110,Cardio,130,108,9.2,10462,155,81,44.3,3,1.83,44.4
2156,29,82.9,156.2,23,Cardio,696,141,7.7,7220,39,58,41.9,3,2.87,79.3
2157,55,71.9,160.7,107,HIIT,656,156,4.1,5124,144,61,44.6,9,1.97,97.2
2158,51,63.8,153.2,42,Cardio,602,105,7.1,10186,61,76,58.2,8,2.52,99.9
2159,31,77.9,178.7,48,Yoga,470,95,8.6,7099,32,46,49.7,6,2.01,99.2
2160,53,67.4,181.1,117,Strength,422,69,4.3,10552,133,83,38.7,5,2.24,61.1
2161,50,96.6,175.3,40,HIIT,431,178,6.5,13627,174,48,35.2,2,3.2,54.5
2162,40,96.1,190.9,49,HIIT,342,137,6.7,19235,80,84,42.6,9,3.65,45.9
2163,19,75.1,193.1,109,Yoga,651,66,9.7,19243,112,74,43.5,8,2.53,59.5
2164,58,66.4,180.8,39,Cardio,529,71,6.9,14988,62,74,48.0,5,2.83,56.6
2165,38,86.9,150.6,35,HIIT,281,145,8.5,3350,114,77,38.0,6,3.59,74.6
2166,19,51.8,184.8,86,HIIT,572,150,5.8,14276,58,45,53.0,9,1.43,62.1
2167,44,73.7,170.9,68,Yoga,475,107,8.7,13739,120,77,33.0,1,1.49,53.9
2168,26,66.8,178.3,77,Yoga,180,96,5.9,7730,116,80,46.8,4,2.08,76.8
2169,18,96.0,182.5,63,Cardio,649,134,6.6,14384,162,75,48.7,5,1.93,59.4
2170,28,50.6,167.5,44,Strength,519,95,6.9,2326,100,81,36.2,9,3.96,61.2
2171,20,77.6,195.9,42,Strength,566,119,9.6,4120,164,58,54.8,5,2.69,75.9
2172,40,87.0,156.7,78,Cardio,527,136,4.3,2993,149,50,48.5,5,2.57,47.1
2173,43,74.3,183.6,20,Strength,156,155,5.2,14620,160,51,49.4,3,2.74,86.5
2174,21,54.3,150.2,116,Yoga,421,67,8.2,17778,26,84,44.9,8,3.63,97.9
2175,35,98.6,196.2,34,Yoga,641,66,7.5,4781,53,68,57.3,7,1.73,69.4
2176,23,75.9,155.6,100,Yoga,594,166,5.5,9019,80,48,50.8,8,2.53,73.6
2177,52,80.7,154.7,117,Strength,365,102,5.7,4905,134,69,41.5,4,1.81,63.1
2178,39,61.8,166.7,100,Strength,326,117,6.2,10290,161,47,37.2,8,3.34,97.4
2179,32,74.2,168.7,71,HIIT,153,140,6.7,17260,102,72,32.1,4,3.33,48.0
2180,39,71.5,160.7,77,HIIT,103,145,8.9,18627,69,67,35.0,1,3.87,88.8
2181,54,53.7,179.3,60,HIIT,538,105,4.1,9938,62,80,59.8,4,2.34,79.0
2182,59,55.3,172.1,63,Strength,409,93,9.4,7494,83,57,42.2,5,1.48,87.5
2183,29,91.9,151.7,23,HIIT,188,143,6.5,4709,153,66,57.0,8,3.69,97.0
2184,59,62.0,166.0,96,Yoga,419,176,5.4,14654,116,69,35.1,6,3.67,69.8
2185,55,59.7,190.5,87,Strength,474,131,7.1,18369,107,68,42.8,5,1.7,57.3
2186,35,75.2,184.5,26,Cardio,600,81,8.0,13418,34,81,58.8,3,1.83,86.8
2187,52,88.4,186.2,65,Strength,333,150,4.3,15769,75,77,32.7,4,1.94,90.7
2188,47,53.1,184.9,28,HIIT,436,157,8.3,9795,59,58,47.8,6,2.36,81.2
2189,41,78.8,165.5,106,Strength,670,80,8.6,18082,78,68,57.6,6,3.49,90.9
2190,59,56.0,155.0,52,HIIT,284,74,5.0,19431,87,66,58.5,6,1.43,83.8
2191,47,51.8,163.6,52,HIIT,537,64,5.0,11507,177,81,55.4,2,3.1,97.4
2192,31,52.6,191.6,103,Cardio,655,161,5.2,11578,143,67,55.7,8,2.06,74.2
2193,23,91.7,199.0,23,Cardio,279,76,8.8,8711,73,50,49.6,8,1.59,62.8
2194,20,55.9,174.7,84,Yoga,175,131,5.6,17979,37,63,36.6,6,2.02,80.8
2195,33,52.3,150.5,53,HIIT,371,78,8.8,17049,18,56,51.9,4,2.6,44.1
2196,24,71.9,157.0,110,Strength,154,64,7.2,10062,15,70,59.4,2,3.76,69.9
2197,31,92.2,166.1,104,Cardio,176,82,8.6,17833,154,73,45.8,6,2.88,86.4
2198,26,63.1,178.9,107,Cardio,395,142,7.3,11603,177,58,37.8,6,2.82,50.1
2199,32,71.1,153.8,98,HIIT,318,73,6.0,13441,108,61,47.2,3,1.33,64.0
2200,38,52.0,197.2,118,Strength,376,69,9.5,6570,91,74,50.7,2,1.24,61.0
2201,52,72.5,168.3,83,Cardio,677,90,8.3,14845,128,51,36.2,4,1.39,60.1
2202,19,78.9,195.6,44,Cardio,365,72,6.9,13870,138,65,51.6,8,1.29,79.0
2203,44,78.5,189.0,74,Strength,142,81,7.8,11542,72,45,47.6,5,2.73,69.8
2204,19,66.6,187.8,28,Cardio,460,96,7.7,6833,134,82,48.4,3,2.36,87.8
2205,52,65.8,180.3,36,Strength,327,98,6.1,8801,27,48,39.2,5,1.01,43.5
2206,35,55.3,181.3,40,HIIT,326,69,6.5,5340,95,52,34.7,9,2.05,67.2
2207,31,68.3,181.9,79,Cardio,162,90,5.9,12764,29,62,48.7,8,1.38,40.8
2208,37,55.0,181.4,32,HIIT,270,102,10.0,14312,57,52,47.6,7,3.96,53.3
2209,35,88.3,177.7,22,Strength,406,158,7.5,5844,63,75,40.1,4,2.38,86.5
2210,27,98.3,199.3,87,HIIT,667,136,4.6,2639,111,75,38.9,2,2.28,46.4
2211,42,98.5,186.6,23,HIIT,133,153,7.1,13420,98,72,40.4,9,2.93,46.3
2212,19,93.3,188.8,111,HIIT,229,157,4.3,17211,153,81,44.7,3,2.07,64.1
2213,42,80.0,193.6,26,Yoga,493,95,5.7,15496,157,47,59.2,6,3.15,86.6
2214,50,85.0,160.8,45,Strength,250,94,6.7,10151,56,59,52.9,7,3.71,78.3
2215,53,64.3,154.2,94,Strength,483,170,7.2,10377,144,48,55.6,3,2.5,86.9
2216,48,81.5,174.1,43,Strength,116,127,9.9,7400,160,79,45.2,3,2.15,43.0
2217,31,72.8,175.7,29,Strength,693,114,9.9,17945,170,78,45.8,3,2.57,73.8
2218,18,74.1,191.5,32,Strength,113,176,4.6,19702,177,80,36.1,3,2.81,67.2
2219,33,87.9,172.2,63,Cardio,180,127,7.2,10719,119,50,51.6,3,3.54,93.8
2220,20,64.1,178.5,58,Cardio,306,106,8.9,5259,14,48,42.6,7,2.18,84.2
2221,52,65.9,176.4,38,Cardio,303,65,5.4,5483,120,74,52.3,5,1.15,65.5
2222,58,96.2,151.9,70,HIIT,478,178,8.5,11759,50,83,42.3,4,2.89,73.2
2223,23,52.8,180.8,38,HIIT,643,87,9.3,12226,145,62,33.3,6,3.96,65.5
2224,42,74.3,191.4,95,Strength,122,89,8.0,16172,91,66,35.2,8,3.56,66.5
2225,30,95.6,157.9,71,Yoga,261,86,6.0,19708,40,54,54.3,2,3.27,78.0
2226,51,80.5,179.7,105,Strength,243,128,9.5,6404,13,73,37.8,3,1.53,53.0
2227,25,77.3,179.7,66,Cardio,203,167,9.3,11404,65,67,37.9,2,3.25,60.0
2228,38,62.5,158.2,49,Strength,481,98,8.3,7937,14,48,57.9,7,1.24,56.7
2229,51,67.2,156.2,65,HIIT,554,94,6.2,3434,90,63,49.7,2,2.48,88.0
2230,21,92.6,199.0,95,Strength,516,162,8.8,10729,63,70,33.4,5,2.11,96.5
2231,42,78.0,169.7,112,Cardio,423,103,5.9,6953,133,51,34.3,9,3.72,64.9
2232,32,75.7,161.4,40,Strength,270,74,5.5,11766,105,57,38.2,8,1.48,44.6
2233,21,55.0,158.6,94,HIIT,675,142,7.1,10384,102,47,47.8,8,3.37,45.6
2234,29,50.8,183.4,67,Yoga,682,153,10.0,15507,89,84,52.6,3,1.15,64.0
2235,49,98.2,180.5,81,Cardio,373,161,8.8,9378,10,55,38.2,1,3.11,63.7
2236,49,68.8,182.2,77,Strength,551,91,8.4,12005,82,60,56.1,2,1.88,48.8
2237,45,80.2,154.4,37,HIIT,224,163,6.7,14987,70,64,33.3,7,3.93,88.4
2238,30,54.0,194.7,78,Cardio,482,88,5.9,4437,135,67,36.2,4,3.02,70.0
2239,48,84.2,169.5,110,Cardio,416,122,9.1,13571,16,67,59.1,5,1.93,46.5
2240,31,96.6,165.7,67,HIIT,206,65,7.4,6552,167,76,34.0,1,1.71,45.9
2241,37,78.8,173.1,82,Strength,562,149,8.9,19738,134,82,56.6,2,2.92,66.8
2242,35,56.3,169.5,31,Strength,529,86,6.9,18085,24,47,51.1,9,1.82,47.0
2243,46,79.1,193.2,106,Strength,436,158,8.5,5754,117,52,32.2,6,1.56,73.7
2244,23,88.3,196.5,53,Cardio,595,87,9.2,8265,13,82,44.5,7,2.94,63.1
2245,49,70.3,165.2,80,Yoga,461,64,6.3,13721,72,84,45.6,5,3.17,95.2
2246,46,94.0,193.2,106,Cardio,531,100,4.1,18542,79,58,58.0,9,1.71,65.1
2247,19,82.4,189.1,72,Strength,619,115,5.5,8741,47,52,42.6,5,2.61,76.9
2248,40,95.0,196.5,44,Cardio,505,171,9.5,3837,11,55,43.4,6,2.99,88.7
2249,36,81.2,162.3,81,Yoga,476,113,8.1,19409,17,77,33.4,9,3.83,58.2
2250,48,56.6,178.8,23,Cardio,251,139,8.4,19042,60,59,49.2,5,3.41,70.7
2251,22,65.5,163.7,113,HIIT,421,164,6.0,19061,126,81,36.3,4,2.26,47.3
2252,36,60.1,191.2,113,Strength,313,77,8.2,4375,121,58,32.3,5,3.53,66.0
2253,51,95.4,150.3,32,Strength,675,136,7.9,18659,28,70,59.9,5,2.33,62.5
2254,27,88.0,178.2,61,Strength,164,102,5.1,8859,103,52,38.1,5,1.39,65.7
2255,42,83.8,167.0,68,Cardio,369,148,9.8,14739,40,48,34.2,1,2.02,46.4
2256,19,65.0,166.1,97,Cardio,636,133,6.1,3588,89,80,51.0,5,3.41,63.9
2257,28,59.2,182.2,75,Cardio,199,88,6.0,14854,111,62,54.7,5,3.87,92.2
2258,48,87.8,192.6,66,Strength,204,69,6.2,2245,31,71,31.9,1,3.95,96.2
2259,32,73.7,180.5,27,Cardio,230,65,4.6,11080,42,63,33.2,4,2.92,54.5
2260,26,61.3,192.7,74,Strength,488,139,7.7,12403,174,47,32.7,8,2.44,58.0
2261,40,80.8,163.2,107,Cardio,420,148,5.4,10192,149,53,31.4,4,1.49,40.6
2262,36,52.0,176.0,37,Strength,537,167,8.8,4184,123,83,49.8,7,1.31,46.9
2263,26,66.3,172.5,54,HIIT,118,63,6.4,14438,73,46,47.6,6,2.56,60.7
2264,52,73.4,150.6,108,Cardio,324,160,6.8,5251,162,53,49.9,5,3.18,81.1
2265,38,57.4,177.8,100,Strength,665,93,7.9,18281,38,50,45.2,9,1.97,57.5
2266,26,99.2,183.1,51,HIIT,559,142,8.6,7863,22,82,54.5,8,3.02,44.5
2267,45,60.5,179.6,43,HIIT,493,92,5.4,11702,35,72,46.4,5,2.71,83.9
2268,24,56.5,186.8,26,Yoga,325,63,9.8,5771,31,78,57.6,7,3.82,68.0
2269,33,60.2,178.6,32,Cardio,459,103,7.7,15536,102,73,44.6,9,1.63,71.2
2270,33,88.5,153.3,110,Strength,529,157,4.0,11320,85,47,53.7,7,2.77,59.6
2271,50,71.3,155.8,88,Yoga,114,135,6.5,18077,119,60,42.2,3,2.24,76.8
2272,21,78.3,179.8,119,Cardio,659,90,6.6,4419,101,79,43.1,5,1.78,93.4
2273,21,51.1,163.7,109,HIIT,645,139,8.9,15518,82,55,55.5,9,2.07,73.2
2274,56,51.7,154.0,61,Cardio,513,125,5.8,9396,128,67,33.2,9,1.88,75.3
2275,57,72.3,171.5,50,Strength,454,172,6.0,9309,19,74,46.9,8,2.58,62.4
2276,34,90.8,177.7,93,HIIT,556,117,4.4,13981,57,49,51.8,6,2.67,45.0
2277,54,94.3,166.4,45,Yoga,630,119,5.7,2685,179,52,52.5,7,3.6,65.7
2278,56,54.3,186.0,105,Cardio,295,61,8.3,4756,99,54,47.7,7,3.34,95.5
2279,46,76.9,182.2,95,Cardio,214,95,7.8,7023,177,72,43.4,1,1.91,80.8
2280,53,95.7,166.6,51,Yoga,516,129,4.5,14558,15,80,37.8,8,3.79,69.4
2281,55,69.4,187.7,110,Cardio,451,119,4.7,19094,141,54,57.3,6,3.61,77.3
2282,56,91.5,182.4,116,Cardio,174,82,6.3,7085,100,58,41.1,7,2.88,73.5
2283,54,56.7,181.9,71,Cardio,135,162,8.5,7646,64,82,54.0,2,1.06,94.7
2284,52,96.8,177.7,39,HIIT,341,178,9.0,16157,135,81,30.9,7,1.63,53.4
2285,24,87.6,150.6,59,HIIT,162,106,4.1,13159,140,49,37.0,8,3.37,93.3
2286,44,97.1,184.8,78,Strength,608,175,6.0,13991,16,50,40.4,5,2.36,81.3
2287,45,83.8,168.8,96,Cardio,287,167,6.5,19476,97,74,50.1,1,1.38,47.7
2288,39,68.2,197.1,33,Strength,192,160,9.5,4955,95,63,39.6,6,2.22,62.3
2289,31,96.9,190.9,63,HIIT,104,105,7.0,17741,149,58,31.2,3,1.64,66.2
2290,24,63.8,179.4,105,Cardio,537,139,5.6,18324,108,55,35.2,5,3.68,45.0
